event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PAK149150,"09 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Pakistan (2022-) Coast Guard",,"State forces","Civilians (Pakistan)","Baloch Ethnic Group (Pakistan); Fishers (Pakistan)",Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Gwadar,Jiwani,Ganz,25.0978,61.8703,2,"Balochistan Post; Sangar Publication",Subnational,"On 9 February 2025, coast guard are claimed to have opened fire on a Baloch fisherman in Ganz area (Gwadar, Balochistan). Local sources claim coast guard personnel opened indiscriminate fire on the fisherman despite approval from coast guard personnel to operate in the area. 1 person was killed in the firing.",1,,1739921058
PAK149151,"09 February 2025",2025,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Gorgop,25.8727,63.5349,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 9 February 2025, BLF militants opened fire at a military camp in Sarodi locality in Gorgop area (Kech, Balochistan) using heavy weapons. BLF claim one military personnel were killed and two others were wounded. BLF also claim that military personnel opened retaliatory fire and fired several mortar shells towards. Fatalities uncorroborated with 1 fatality coded and 2 injured.",1,,1739921058
PAK149152,"09 February 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kharan,Kharan,Kharan,28.5833,65.4167,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 9 February 2025, BLA militants opened fire at military forces in Rutenko area in Kharan district (Kharan, Balochistan) using automatic weapons, including grenade launchers. According to local sources, heavy gunfire and multiple explosions were heard. BLA claim two military personnel were killed and three others were wounded in the attack. Fatalities uncorroborated with 2 fatalities and 3 injured.",2,,1739921058
PAK149153,"09 February 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Police Forces of Pakistan (2022-) Coast Guard",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Gwadar,Pasni,Pasni,25.2837,63.3639,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 9 February 2025, BLA militants attacked coast guard personnel at the coast guard camp near the Fish Harbor in Pasni city (Gwadar, Balochistan) using heavy weapon, including grenade launchers. Militants opened fire at the camp, and later detonated an IED near a market targeting another coast guard response vehicle. BLA claim five military personnel were killed and several others were wounded in the attack. Fatalities uncorroborated with 5 fatalities coded.",5,,1739921058
PAK149154,"09 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,"Baka Khel Wazir",32.9553,70.5522,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal; Twitter","Other-New media","On 9 February 2025, militants suspected to belong to TTP abducted and later shot dead two police personnel (likely off duty, as they were plain clothed) in Baka Khel Wazir area of Bannu district (Bannu, KPK). Video sources claiming to show the attack show militants opening fire at two plain clothed personnel from the back, and deserting them in an open area. 2 fatalities.",2,,1739921058
PAK149156,"09 February 2025",2025,1,"Political violence",Battles,"Armed clash","LeI: Lashkar-e-Islam","TTP-HGB: Tehreek-i-Taliban Pakistan-Hafiz Gul Bahadur","Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Bara,Tirah,33.8834,70.6536,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 9 February 2025, LEI (officially merged with TTP-HGB) militants opened fire at a military blocking unit in Adamkhel area of Tirah Valley (Khyber, KPK). Two military personnel were wounded in the attack. 2 wounded and no fatalities.",0,,1739921058
PAK149170,"09 February 2025",2025,2,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Tank,Tank,Tank,32.2147,70.3773,2,"Express Tribune (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","Around 9 February 2025 (as reported), a police personnel was killed by unidentified militants (coded as TTP) and his bullet-riddled body was found in Tank district (Tank, KPK). The police personnel was previously abducted by unidentified militants on 5 February 2025, when he was on his way to the police station (coded separately). 1 fatality.",1,,1739921058
PAK149155,"09 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Mir Ali","Mir Ali",32.9705,70.2785,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 9 February 2025, military forces conducted an intelligence-based operation (IBO) targeting TTP militants in Mir Ali area (North Waziristan, KPK). During an exchange of fire, four militants were killed and three others were wounded. 4 fatalities and 3 injured.",4,,1745949423
PAK148997,"08 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)","Labor Group (Pakistan); Prisoners (Pakistan)",Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,Sindh,"Karachi City","Karachi South","Karachi - Saddar",24.8542,67.016,1,"Dawn (Pakistan)",National,"On 8 February 2025, police personnel 'tortured' a shopkeeper (in custody) to death (over trivial charges) in Karachi - Saddar town (Karachi City, Sindh). He had injury marks on his body.",1,,1739921057
PAK149145,"08 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,"Hassan Khel",33.7844,71.6826,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 8 February 2025, military forces and CTD personnel conducted an intelligence based operation (IBO) against TTP militants in Rokhan village in Kandao area of Hassan Khel tehsil (Peshawar, KPK) between Peshawar and Kohat districts. One military personnel and three TTP militants were killed, while three military personnel were wounded in the clash. 4 fatalities and 3 injured.",4,,1739921058
PAK149147,"08 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Miryan,32.9338,70.553,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 8 February 2025, TTP militants opened fire at a police post in Fatehkhel locality of Miryan area (Bannu, KPK) using heavy weapons. Two police personnel were killed and three others were wounded, while a part of the post was damaged in the attack. Police personnel opened retaliatory fire, and wounded an unspecified number of militants. Militants manage to flee the scene, taking the wounded accomplices along with them. 2 fatalities and at least 3 injured.",2,,1739921058
PAK149169,"08 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP-HGB: Tehreek-i-Taliban Pakistan-Hafiz Gul Bahadur",,"Rebel group","Militia (Pro-Government)","Aman Lashkar; Qadir Zaman Group","Political militia","Rebel group-Political militia",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Mir Ali","Mir Ali",32.9705,70.2785,2,"Dawn (Pakistan); Express Tribune (Pakistan); Khorasan Diary; South Asia Terrorism Portal; TRACterrorism","Other-New media","On 8 February 2025, around 30 TTP-HGB militants opened fire on the compound residence belonging to the government-backed Malik Qadir Zaman group and the head of the Aman Peace Committee in the Gurbaz area of Mir Ali tehsil (North Waziristan, KPK). According to local sources, sounds of intense gunfire and explosion were heard from the area. Three militia members, including a senior commander, were killed and ten others were wounded in the attack. Conflicting reports regarding the militia group leader with some sources claiming he was wounded in the attack as well. The group has close ties with the government and is regarded as one of its key allies in the region. 3 fatalities and 10 injured.",3,,1739921058
PAK149146,"08 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan",Daraban,Maddi,31.884,70.5795,1,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 8 February 2025, intervening night, military forces conducted an intelligence-based operation (IBO) targeting TTP militants in Maddi locality (Dera Ismail Khan, KPK). During the exchange of fire, three militants were killed and two others were wounded. The militants are claimed to have been expert bomb makers. 3 fatalities and 2 injured.",3,,1745949423
PAK148814,"07 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)","Private Security Forces (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Sangar Publication",Subnational,"On 7 February 2025, unidentified assailants (coded as Baloch Separatists) on motorcycle shot dead an unidentified off-duty private security guard on Pir Muhammad Road in Quetta city (Quetta, Balochistan), returning home after offering prayers. Exact motive unknown. 1 fatality.",1,,1739305035
PAK148815,"07 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"BLA: Baloch Liberation Army",,"Rebel group","Civilians (Pakistan)","Military Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kalat,Kalat,Kalat,29.0266,66.5936,2,"Balochistan Post",Subnational,"On 7 February 2025, BLA militants shot dead a man who was suspected to be a military informant in Soro area near Kalat city (Kalat, Balochistan). 1 fatality.",1,,1739305035
PAK148818,"07 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Miryan,32.9338,70.553,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 7 February 2025, TTP militants opened fire at a police post in Miryan area (Bannu, KPK) and killed two police personnel and wounded three others. 2 fatalities and 3 injured.",2,,1739305035
PAK149142,"07 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","BLA: Baloch Liberation Army",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Nushki,Nushki,Nushki,29.5521,66.0228,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 7 February 2025, military forces conducted an operation targeting a BLA militant in Zorabad area of Nushki district (Nushki, Balochistan). BLA claim the militant was killed after military personnel surrounded the area and attempted to arrest the militant, later exchanging fire. BLA claimed that the later deceased militant killed 13 military personnel and wounded four others during the exchange of fire, and later killed himself. Fatalities uncorroborated with 14 fatalities coded and 3 injured.",14,,1739921058
PAK149144,"07 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-) Frontier Corps",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Lakki Marwat","Lakki Marwat","Wanda Amir",32.5629,71,1,"Dawn (Pakistan); Pakistan Institute for Conflict and Security Studies","Local partner-Other","On 7 February 2025, three masked TTP gunmen opened fire and wounded an off-duty FC police personnel inside a residence in Wanda Amir locality (Lakki Marwat, KPK) when he was on leave in his hometown. The gunmen barged inside a residence and attempted to abduct the FC personnel when he was sitting with his friend in the guest room. The FC personnel managed to escape, after which the gunmen opened fire and wounded him. 1 injured and no fatalities.",0,,1745949423
PAK148804,"06 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Karak,"Banda Daud Shah","Bahadur Khel",33.1818,70.9553,1,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 6 February 2025, militants (coded as TTP) opened fire and ambushed a police station in Bahadur Khel village (Karak, Balochistan). Three police personnel, including one elite force personnel, were killed and six others were wounded in the attack. An unspecified number of police personnel are suspected to have been abducted by militants. 3 fatalities and 6 injured.",3,,1739305035
PAK148810,"06 February 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BLA: Baloch Liberation Army",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Mastung,Mastung,Mastung,29.7945,66.7206,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 6 February 2025, BLA militants on motorcycle hurled a hand grenade towards military personnel near the Mastung Cadet College in Mastung town (Mastung, Balochistan). BLA claim two military personnel were wounded in the explosion. 2 injured and no fatalities.",0,,1739305035
PAK148957,"06 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Police Forces of Pakistan (2022-)",,"State forces","Civilians (Pakistan)","Prisoners (Pakistan); Women (Pakistan)",Civilians,"State forces-Civilians","Civilian targeting",586,"South Asia",Pakistan,Punjab,Muzaffargarh,Muzaffargarh,Muzaffargarh,30.0726,71.1938,1,"Frontier Star",National,"On 6 February 2025, a woman died after being 'tortured' by the police, while in custody in Muzaffargarh city (Muzaffargarh, Punjab). Her family accused the police of beating her with the butt of a gun and pushing her.",1,,1739305036
PAK148817,"06 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Data Khel","Datta Khel",32.9051,69.7488,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 6 February 2025, intervening night, military forces conducted an intelligence-based operation (IBO) and killed burqa-clad TTP militants in Datta Khel area (North Waziristan, KPK), attempting to escape the area. The militants, who were travelling in a car, refused to stop and opened fire and hurled grenades at the security personnel, following which the military forces retaliated. One of the individuals killed was later identified as an Afghan national. Military forces recovered weapons and ammunitions during the operation. 3 fatalities.",3,,1745949423
PAK151256,"06 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,2,"Dawn (Pakistan); Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 6 February 2025, a group of TTP militants opened fire on a police checkpoint using light and heavy weapons in the Fatehkhel locality near the Bannu area (Bannu, KPK), attempting to seize control of the checkpoint. Police personnel repelled the attack, forcing the militants to retreat. The attackers suffered casualties but managed to evacuate their injured accomplices. Hand grenades and ammunition were recovered from the scene. 0 fatalities.",0,,1745955805
PAK148801,"05 February 2025",2025,2,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Pakistan)",,"Political militia","Civilians (Pakistan)","Baloch Ethnic Group (Pakistan)",Civilians,"Political militia-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Kech,Tump,Tump,26.099,62.364,1,"Balochistan Post",Subnational,"Around 5 February 2025 (as reported), a person (likely Baloch, due to name) was killed by unidentified armed persons and his body was recovered from Zubaida Jalal Road in Tump town (Kech, Balochistan). Exact motive for attack unknown. 1 fatality.",1,,1739305035
PAK148807,"05 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Karak,Karak,Karak,33.1175,71.0935,2,"Dawn (Pakistan); South Asia Terrorism Portal",Other-National,"On 5 February 2025, militants (coded as TTP) opened fire at police personnel escorting a polio vaccination team in Surki Lawaghar area of Karak district (Karak, KPK). Police personnel opened retaliatory fire, and forced the militants to flee from the scene. No casualties.",0,,1739305035
PAK148808,"05 February 2025",2025,1,"Political violence",Battles,"Armed clash","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Gorgop,25.8727,63.5349,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 5 February 2025, BLF militants claimed to have killed a military personnel standing outside a military post in a sniper attack in Duki area of Gorgop tehsil (Kech, Balochistan). According to the BLF, military personnel returned fire and fired mortar shells, but no militants were injured or killed. Fatalities uncorroborated with 1 fatality coded.",1,,1739305035
PAK148799,"05 February 2025",2025,1,"Political violence","Explosions/Remote violence",Grenade,"BLF: Baloch Liberation Front",,"Rebel group","Civilians (Pakistan)","Government of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Mastung,Mastung,Mastung,29.7945,66.7206,1,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 5 February 2025, BLF militants hurled a grenade targeting a Kashmir Day ceremony inside the Mastung Deputy Commissioner Complex in Mastung town (Mastung, Balochistan). No casualties.",0,,1739905362
PAK149141,"05 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","Dera Ismail Khan","Dera Ismail Khan","Dera Ismail Khan",31.8326,70.9024,1,"Express Tribune (Pakistan); Khorasan Diary","New media-National","On 5 February 2025, unidentified militants (coded as TTP) abducted a police personnel while he was on his way to the police station in Gomal area of Dera Ismail Khan city (Dera Ismail Khan, KPK). The police personnel was later found dead on 9 February 2025 (coded separately).",0,,1739921058
PAK148806,"05 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Bannu,Bannu,Bannu,32.9861,70.6074,1,"Dawn (Pakistan); Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 5 February 2025, a group of TTP militants opened fire at a police station in Bannu town (Bannu, KPK) in a multi-pronged attack surrounding the police station. Police personnel opened retaliatory fire and forced militants to flee from the area. No casualties.",0,,1745949423
PAK148805,"05 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Data Khel","Datta Khel",32.9051,69.7488,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 5 February 2025, intevening night, military forces conducted an intelligence-based operation (IBO) targeting TTP militants in Datta Khel area (Datta Khel, North Waziristan, KPK). After an exchange of fire, 12 militants and one military personnel were killed. Weapons and ammunitions were also recovered during the operation. 13 fatalities.",13,,1745955805
PAK148787,"04 February 2025",2025,1,"Political violence","Violence against civilians",Attack,"Baloch Separatists (Pakistan)",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,Balochistan,Quetta,"Quetta City",Quetta,30.1999,67.0097,1,"Balochistan Post; Dawn (Pakistan); Khorasan Diary; Sangar Publication; South Asia Terrorism Portal","Other-New media","On 4 February 2025, unidentified assailants (coded as Baloch Separatists) shot dead a police assistant superintendent of Quetta prison near Marker Factory in Quetta city (Quetta, Balochistan) when he was on his way to work. 1 fatality.",1,,1739305035
PAK148798,"04 February 2025",2025,2,"Political violence","Violence against civilians",Attack,"JuA: Jamaat-ul-Ahrar",,"Rebel group","Civilians (Pakistan)","Afridi Tribal Group (Pakistan); Labor Group (Pakistan)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Bara,Tirah,33.8834,70.6536,2,"Dawn (Pakistan); Khabar Kada; South Asia Terrorism Portal",Other-National,"Around 4 February 2025 (as reported), two persons, including the president of the Tirah Traders Association and another trader belonging to the Afridi tribe, were killed with their throats slit by JuA militants and their bodies were recovered from Bhutan Shareef area in Tirah valley (Khyber, KPK). The individuals were previously abducted by militants on 30 January 2025 (coded separately). JuA militants released a video showing the two abducted individuals, and claimed they were military informants and behind the killing of JuA militants previously. Some reports attributed the incident to the TTP, but TTP chief later delivered a statement denying involvement behind the attack. 2 fatalities.",2,,1742926129
PAK148788,"04 February 2025",2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Civilians (Pakistan)","Police Forces of Pakistan (2022-)",Civilians,"Rebel group-Civilians","Civilian targeting",586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Ladha,Ladha,32.568,69.8291,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 4 February 2025, TTP militants abducted three police personnel from their native Zangara village in Ladha tehsil (South Waziristan, KPK) while they were on leave.",0,,1745949423
PAK148797,"04 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","South Waziristan",Sararogha,Shaktoi,32.5161,70.0232,2,"Dawn (Pakistan); Khorasan Diary; Pakistan Institute for Conflict and Security Studies; South Asia Terrorism Portal","Local partner-Other","On 4 February 2025, TTP militants opened fire at the Raghzai military post in Shaktoi area (South Waziristan, KPK). Two military personnel were killed and five others were wounded in the attack. In the retaliatory action, three militants were killed. 5 fatalities.",5,,1745949423
PAK148778,"03 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Khyber,Jamrud,Jamrud,33.9991,71.3646,2,"Dawn (Pakistan); Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 3 February 2025, unidentified militants (coded as TTP) on a motorcycle shot dead a police constable deployed for the anti-polio drive in Sakhipul locality of Jamrud tehsil (Khyber, KPK). 1 fatality.",1,,1739305035
PAK148781,"03 February 2025",2025,1,"Political violence",Battles,"Armed clash","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","Police Forces of Pakistan (2022-) Frontier Corps",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Mohmand,"Upper Momand",Sheikhan,34.4644,71.1915,2,"Khorasan Diary; South Asia Terrorism Portal","Other-New media","On 3 February 2025, militants (coded as TTP) opened fire and killed a FC personnel conducting an operation in Upper Mohmand district (coded as Sheikhan (Mohmand, KPK). 1 fatality.",1,,1739305035
PAK148785,"03 February 2025",2025,1,"Political violence",Battles,"Armed clash","BLA: Baloch Liberation Army",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Hirok,26.0138,63.5908,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 3 February 2025, BLA militants ambushed and opened fire at military personnel on the China-Pakistan Economic Corridor (CPEC) road in Gazin Kor locality of Hirok area (Kech, Balochistan). BLA claim one military personnel was killed and two others were wounded in the attack. A military vehicle responding to the attack was attacked by BLF militants in the area (coded separately). Fatalities uncorroborated with 1 fatality coded and 2 injured.",1,,1739305035
PAK148786,"03 February 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Hirok,26.0138,63.5908,2,"Balochistan Post; Sangar Publication; South Asia Terrorism Portal",Other-Subnational,"On 3 February 2025, BLF detonated an IED targeting a military response vehicle on the China-Pakistan Economic Corridor (CPEC) road in Hirok area (Kech, Balochistan). BLF claim three military personnel were killed in the explosion. Earlier, BLA militants ambushed and opened fire at military personnel in the area. Immediately after the attack, helicopters arrived and conducted shelling, while firing was also carried out from a military post 900 meters away (coded separately). Fatalities uncorroborated with 3 fatalities coded.",3,,1739305035
PAK148793,"03 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","TTP: Tehreek-i-Taliban Pakistan",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,"Khyber Pakhtunkhwa","North Waziristan","Mir Ali","Mir Ali",32.9705,70.2785,2,"Dawn (Pakistan)",National,"On 3 February 2025, military forces conducted a counter operation and killed three militants (coded as TTP) in Mir Ali area (North Waziristan, KPK), following a landmine attack on military personnel by militants in the area (coded separately). 3 fatalities.",3,,1739305035
PAK148796,"03 February 2025",2025,1,"Political violence","Explosions/Remote violence","Remote explosive/landmine/IED","BLF: Baloch Liberation Front",,"Rebel group","Military Forces of Pakistan (2022-)",,"State forces","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Hoshab,26.0159,63.8883,2,"Balochistan Post; Sangar Publication",Subnational,"On 3 February 2025, BLF attacked four military personnel guarding a Frontier Works Organization (FWO), military backed construction site, on the China-Pakistan Economic Corridor (CPEC) road in Hoshab area (Kech, Balochistan). BLF claim one military personnel was killed and three others were wounded. Fatalities uncorroborated with 1 fatality coded and 3 injured.",1,,1739305035
PAK149140,"03 February 2025",2025,1,"Political violence",Battles,"Armed clash","Military Forces of Pakistan (2022-)",,"State forces","BLF: Baloch Liberation Front",,"Rebel group","State forces-Rebel group",,586,"South Asia",Pakistan,Balochistan,Kech,Kech,Hirok,26.0138,63.5908,2,"South Asia Terrorism Portal",Other,"On 3 February 2025, military forces carried out aerial shelling and ground fire targeting BLF militants in Hirok (Kech, Balochistan) in response to an earlier IED attack on a military convoy (coded separately). No casualties.",0,,1739921058
